Borough,Latitude,Longitude,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,Mean Bathrooms,County,Event Date Crimes,Event Ending Date Crimes,Event Report Date Crimes,Description Crimes,Attempt Complete Crimes,Level of Offense Crimes,Borough Crimes,Latitude Crimes,Longitude Crimes,Crimes Distance,BlockCode Census,Latitude Census,Longitude Census,County Census,Borough Census,TotalPop Census,Men Census,Women Census,Hispanic Census,White Census,Black Census,Native Census,Asian Census,Citizen Census,Income Census,IncomeErr Census,IncomePerCap Census,IncomePerCapErr Census,Poverty Census,ChildPoverty Census,Professional Census,Service Census,Office Census,Construction Census,Production Census,Drive Census,Carpool Census,Transit Census,Walk Census,OtherTransp Census,WorkAtHome Census,MeanCommute Census,Employed Census,PrivateWork Census,PublicWork Census,SelfEmployed Census,FamilyWork Census,Unemployment Census,Census Distance
BROOKLYN,40.684449,-73.910617,0,0,2,0,0,0,1,0.125,KINGS,8/6/2015,,8/7/2015,ARSON,COMPLETED,FELONY,BROOKLYN,40.68423152,-73.91082413,0.02983952677363059,36047040300.0,40.6846482412,-73.90801507535,KINGS,BROOKLYN,3724.0,1604.0,2120.0,31.6,6.9,60.6,0.0,0.9,2307.0,27827.0,5244.0,16171.0,3637.0,41.8,70.4,37.9,22.9,21.6,7.8,9.7,18.4,0.0,66.6,8.6,0.0,6.4,47.5,1266.0,78.7,15.7,5.6,0.0,20.5,0.22057989719333773
BROOKLYN,40.682818,-73.96579399999997,0,0,11,0,0,0,1,0.3333333333333333,KINGS,12/1/2015,12/1/2015,12/2/2015,ROBBERY,COMPLETED,FELONY,BROOKLYN,40.68327564,-73.96586772,0.051281611284831885,36047019900.0,40.6846482412,-73.9665829146,KINGS,BROOKLYN,2863.0,1366.0,1497.0,10.8,39.8,32.3,0.0,11.8,2173.0,67656.0,17672.0,46365.0,6625.0,14.0,7.2,64.3,10.2,18.4,1.9,5.2,11.6,0.0,72.4,4.9,7.4,3.7,35.6,1831.0,81.5,9.5,9.0,0.0,2.9,0.21417693736761456
MANHATTAN,40.805459,-73.93996899999998,0,0,12,0,0,0,0,0.26666666666666666,NEW YORK,12/28/2015,12/28/2015,12/28/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,40.80543661,-73.9399203,0.004797302653597202,36061019800.0,40.80449748745,-73.94283919600001,NEW YORK,MANHATTAN,2513.0,1211.0,1302.0,14.7,14.2,64.6,0.3,6.2,1890.0,70481.0,17336.0,43718.0,10344.0,16.8,13.5,70.7,11.4,15.1,0.0,2.8,10.2,2.3,65.9,9.6,4.3,7.8,29.6,1345.0,69.1,23.6,7.3,0.0,9.1,0.2642622489680735
BROOKLYN,40.684739,-73.975096,0,0,93,0,0,0,14,1.7096774193548387,KINGS,10/20/2015,,10/20/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,40.68470254,-73.975101,0.004077309112097279,36047003500.0,40.6857788945,-73.976080402,KINGS,BROOKLYN,1550.0,707.0,843.0,11.7,34.7,41.9,0.0,6.1,1162.0,61525.0,5690.0,49467.0,7033.0,6.6,2.1,70.4,8.1,16.4,3.7,1.4,10.0,2.8,69.3,9.3,2.2,6.5,36.6,856.0,73.8,17.1,9.1,0.0,10.3,0.14238305569386017
BROOKLYN,40.684228,-73.974029,0,0,116,0,0,0,15,1.7327586206896552,KINGS,5/22/2015,5/22/2015,12/10/2015,ARSON,COMPLETED,FELONY,BROOKLYN,40.68464468,-73.97410226,0.046757357008031006,36047017900.0,40.6846482412,-73.97133165829997,KINGS,BROOKLYN,4131.0,1790.0,2341.0,22.5,20.9,48.1,0.0,4.9,3211.0,45947.0,11266.0,30232.0,4643.0,18.5,24.9,61.3,12.8,20.3,2.4,3.2,7.8,2.4,75.2,5.7,0.9,8.0,36.7,1648.0,73.4,19.4,7.2,0.0,9.6,0.23226446326424793
BROOKLYN,40.69566500000001,-73.93356999999997,0,0,19,0,0,0,0,0.3118279569892473,KINGS,10/21/2015,10/21/2015,10/21/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.69565157,-73.93382374,0.021450644783815934,36047028700.0,40.694824120599996,-73.93334170854999,KINGS,BROOKLYN,2774.0,1154.0,1620.0,19.2,11.2,60.2,0.0,8.1,1973.0,30755.0,6763.0,18375.0,3079.0,25.5,29.5,34.7,37.9,15.7,4.9,6.9,14.3,3.8,57.6,4.5,12.8,7.0,38.9,1186.0,73.9,14.7,11.5,0.0,12.1,0.09549180628799024
MANHATTAN,40.740531,-73.99113,0,0,58,0,0,0,12,0.20761245674740486,NEW YORK,10/26/2015,,10/26/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,40.74026981,-73.99051796,0.05919924562547165,36061005400.0,40.738919598,-73.9934924623,NEW YORK,MANHATTAN,4581.0,2647.0,1934.0,9.5,71.4,1.7,2.4,12.6,3822.0,132813.0,28764.0,117917.0,18666.0,4.7,3.2,76.2,2.4,19.1,1.4,1.0,7.0,0.6,57.2,21.2,5.5,8.6,23.2,3101.0,82.3,3.0,14.7,0.0,1.2,0.26789306042979016
BROOKLYN,40.679546,-73.934134,0,0,100,40,0,1,0,2.3120567375886525,KINGS,12/24/2015,12/28/2015,12/28/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.679573,-73.93435166,0.01860427687191761,36047027100.0,40.6789949749,-73.93650753770001,KINGS,BROOKLYN,2502.0,1306.0,1196.0,5.4,6.6,79.8,1.9,5.1,1689.0,37104.0,8010.0,22852.0,2887.0,23.7,45.7,35.5,25.8,29.2,3.7,5.7,13.0,2.1,69.9,3.2,6.2,5.6,42.4,1238.0,70.4,24.4,5.2,0.0,10.7,0.20938707297624426
MANHATTAN,40.722707,-73.97675600000002,0,0,22,0,0,0,8,0.2,NEW YORK,10/13/2015,,10/13/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,40.72279473,-73.97668858,0.011292621941872073,36061002602.0,40.7242211055,-73.9776633166,NEW YORK,MANHATTAN,4266.0,2089.0,2177.0,21.7,45.9,3.5,0.9,16.8,3244.0,70037.0,16189.0,49294.0,10103.0,14.2,0.0,59.6,7.3,24.8,0.6,7.7,2.3,1.7,42.4,34.3,15.5,3.8,30.7,2686.0,78.5,12.1,9.4,0.0,2.8,0.184967698261101
MANHATTAN,40.71004,-74.007405,0,0,97,0,0,0,31,0.15734989648033126,NEW YORK,12/31/2015,12/31/2015,12/31/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,40.71005567,-74.00739940000003,0.0018057921962108356,36061002100.0,40.71404522615,-74.00932160805,NEW YORK,MANHATTAN,6735.0,3484.0,3251.0,3.4,75.4,1.5,0.0,15.2,4365.0,,,193017.0,27307.0,2.9,1.9,79.6,1.0,19.1,0.0,0.3,6.7,1.2,53.7,21.6,8.7,8.2,24.6,4160.0,88.5,3.3,8.1,0.0,1.6,0.4739019699385125
BROOKLYN,40.68679,-73.97851,0,0,25,0,24,1,19,0.4471544715447153,KINGS,6/2/2015,6/2/2015,6/3/2015,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,40.68677555,-73.97863024,0.010268082656433359,36047003300.0,40.688040201,-73.9776633166,KINGS,BROOKLYN,3157.0,1536.0,1621.0,21.0,55.8,12.0,0.0,7.5,2369.0,105642.0,20054.0,69786.0,10287.0,17.0,16.1,65.9,11.8,17.4,0.9,4.0,5.2,1.3,63.1,17.6,7.1,5.7,28.5,2170.0,85.4,9.5,5.1,0.0,4.9,0.1563241631548931
BRONX,40.825895,-73.905773,0,0,25,0,0,0,25,0.0,BRONX,12/17/2015,12/17/2015,12/18/2015,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,40.82621042,-73.90565835,0.03638699627644438,36005018500.0,40.826432160799996,-73.90769849244,BRONX,BRONX,6885.0,3125.0,3760.0,53.5,1.5,43.8,0.0,0.0,3487.0,26496.0,7896.0,12708.0,1637.0,43.8,50.0,17.0,44.0,27.7,4.1,7.2,15.7,1.2,65.1,6.4,2.9,8.7,48.4,2336.0,77.7,16.9,5.4,0.0,19.7,0.172726368589332
BRONX,40.828295,-73.875298,0,0,69,0,0,0,0,1.2608695652173914,BRONX,12/22/2015,12/22/2015,12/22/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,40.82788869,-73.8751915,0.04607411641850006,36005004800.0,40.82711055275,-73.8747738693,BRONX,BRONX,3999.0,2154.0,1845.0,71.7,1.2,23.8,0.0,2.4,1499.0,30301.0,4692.0,13968.0,2096.0,33.2,41.9,15.7,37.8,19.9,12.1,14.5,14.0,5.0,71.0,6.6,0.0,3.4,42.1,1577.0,84.0,8.1,8.0,0.0,14.0,0.13893518183759487
BRONX,40.847742,-73.919235,0,0,25,0,0,0,0,1.92,BRONX,7/17/2014,7/17/2014,7/17/2014,PETIT LARCENY,COMPLETED,MISDEMEANOR,BRONX,40.84783281,-73.91955062,0.02841227727298941,36005021502.0,40.847462311550004,-73.9175125628,BRONX,BRONX,6013.0,3131.0,2882.0,75.0,1.7,22.7,0.0,0.0,2912.0,18507.0,3701.0,11639.0,1478.0,44.6,56.1,12.8,40.9,18.5,7.3,20.6,16.3,1.0,67.2,7.5,0.7,7.2,38.3,2225.0,82.8,9.3,7.9,0.0,16.4,0.14822729393720205
BRONX,40.847803000000006,-73.91914399999997,0,0,25,0,0,0,0,1.92,BRONX,7/17/2014,7/17/2014,7/17/2014,PETIT LARCENY,COMPLETED,MISDEMEANOR,BRONX,40.84783281,-73.91955062,0.034373202896151256,36005021502.0,40.847462311550004,-73.9175125628,BRONX,BRONX,6013.0,3131.0,2882.0,75.0,1.7,22.7,0.0,0.0,2912.0,18507.0,3701.0,11639.0,1478.0,44.6,56.1,12.8,40.9,18.5,7.3,20.6,16.3,1.0,67.2,7.5,0.7,7.2,38.3,2225.0,82.8,9.3,7.9,0.0,16.4,0.1424037039504066
BRONX,40.847061,-73.917743,0,0,37,0,0,0,0,1.6216216216216215,BRONX,12/28/2015,12/28/2015,12/28/2015,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,40.84711223,-73.91747681,0.02311091713487084,36005021502.0,40.847462311550004,-73.9175125628,BRONX,BRONX,6013.0,3131.0,2882.0,75.0,1.7,22.7,0.0,0.0,2912.0,18507.0,3701.0,11639.0,1478.0,44.6,56.1,12.8,40.9,18.5,7.3,20.6,16.3,1.0,67.2,7.5,0.7,7.2,38.3,2225.0,82.8,9.3,7.9,0.0,16.4,0.0486669448266585
BROOKLYN,40.737454,-73.956406,0,20,106,34,40,0,50,1.3,KINGS,12/4/2015,12/4/2015,12/4/2015,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,40.73758299,-73.9561872,0.02336449476893829,36047056300.0,40.735075376900014,-73.95835175877998,KINGS,BROOKLYN,4519.0,2224.0,2295.0,15.1,65.1,1.7,0.0,10.6,3335.0,66591.0,10236.0,44787.0,11804.0,24.3,20.0,54.7,15.9,18.8,5.1,5.5,9.3,0.0,74.8,10.6,2.5,2.8,38.9,2881.0,85.4,7.5,7.2,0.0,6.9,0.31127536365597175
MANHATTAN,40.766507,-73.99221700000002,0,0,24,26,52,1,14,1.4077669902912622,NEW YORK,12/10/2015,,12/24/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,40.76653992,-73.9923012,0.007982615681694642,36061013900.0,40.767185929600004,-73.98716080399998,NEW YORK,MANHATTAN,8252.0,3914.0,4338.0,9.9,67.3,5.6,0.0,11.5,6910.0,91952.0,22692.0,84873.0,14895.0,7.3,0.0,72.0,5.9,18.0,0.0,4.1,2.2,1.0,56.2,28.0,2.1,10.4,30.0,5981.0,91.2,2.2,6.6,0.0,5.7,0.43258899984031796
MANHATTAN,40.766507,-73.99221700000002,0,0,79,0,0,0,19,0.2066326530612245,NEW YORK,12/10/2015,,12/24/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,40.76653992,-73.9923012,0.007982615681694642,36061013900.0,40.767185929600004,-73.98716080399998,NEW YORK,MANHATTAN,8252.0,3914.0,4338.0,9.9,67.3,5.6,0.0,11.5,6910.0,91952.0,22692.0,84873.0,14895.0,7.3,0.0,72.0,5.9,18.0,0.0,4.1,2.2,1.0,56.2,28.0,2.1,10.4,30.0,5981.0,91.2,2.2,6.6,0.0,5.7,0.43258899984031796
BROOKLYN,40.735584,-73.959767,10,30,62,0,0,0,22,1.2718446601941749,KINGS,4/18/2015,4/18/2015,4/22/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,40.73544622,-73.96000626,0.025327942924784425,36047056300.0,40.735075376900014,-73.95835175877998,KINGS,BROOKLYN,4519.0,2224.0,2295.0,15.1,65.1,1.7,0.0,10.6,3335.0,66591.0,10236.0,44787.0,11804.0,24.3,20.0,54.7,15.9,18.8,5.1,5.5,9.3,0.0,74.8,10.6,2.5,2.8,38.9,2881.0,85.4,7.5,7.2,0.0,6.9,0.1320164019531401
MANHATTAN,40.727235,-74.006433,0,0,29,0,0,0,7,0.3442622950819672,NEW YORK,8/15/2015,8/15/2015,8/15/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,40.72725165,-74.00643438,0.0018556263161024487,36061006700.0,40.72987437185,-74.0045728643,NEW YORK,MANHATTAN,5011.0,2216.0,2795.0,3.2,83.9,1.7,0.0,6.5,4281.0,88492.0,14460.0,101718.0,14808.0,4.9,4.3,68.7,5.3,24.2,0.8,0.9,4.2,0.7,51.1,25.2,8.7,10.1,23.4,3696.0,88.8,2.9,8.3,0.0,5.7,0.3328232852007269
BRONX,40.837397,-73.914452,0,52,6,15,0,1,37,1.0135135135135136,BRONX,10/21/2014,10/21/2014,10/21/2014,DANGEROUS DRUGS,COMPLETED,FELONY,BRONX,40.83728375,-73.91415699,0.02783897749247155,36005017902.0,40.837286432199996,-73.9127638191,BRONX,BRONX,3600.0,1717.0,1883.0,57.6,0.6,38.9,0.0,0.0,1711.0,20852.0,10152.0,11097.0,2032.0,41.3,51.8,13.3,45.4,24.6,6.9,9.8,7.1,1.0,75.9,5.4,0.0,10.7,43.3,1405.0,74.9,12.3,12.8,0.0,13.9,0.1425969045888372
BROOKLYN,40.677552,-73.993107,0,25,0,0,0,0,25,0.0,KINGS,5/15/2015,5/15/2015,5/15/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.67740117,-73.99279819,0.030984781963288247,36047007700.0,40.67711055275,-73.99507537686668,KINGS,BROOKLYN,4409.0,2199.0,2210.0,17.2,71.3,1.6,0.0,5.7,3242.0,123592.0,10694.0,68519.0,10673.0,5.0,0.6,71.1,8.7,15.2,3.5,1.5,8.9,1.3,69.2,10.1,2.9,7.7,35.9,2714.0,74.9,19.4,5.6,0.0,5.1,0.17315212559157264
BROOKLYN,40.708041,-73.962662,0,0,21,0,0,0,0,2.238095238095238,KINGS,11/30/2015,11/30/2015,11/30/2015,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,40.70811754,-73.96265929,0.008516597280503078,36047052500.0,40.708391959800004,-73.9602512563,KINGS,BROOKLYN,3338.0,1523.0,1815.0,25.5,66.4,4.5,0.0,3.6,2130.0,20993.0,6964.0,16314.0,3523.0,40.4,49.7,43.5,13.8,33.1,2.5,7.1,12.8,3.0,51.0,24.5,2.4,6.2,27.5,1178.0,86.2,7.5,6.3,0.0,3.8,0.20698068285617904
MANHATTAN,40.747511,-73.993984,0,0,37,0,0,0,37,0.0,NEW YORK,12/1/2015,12/1/2015,12/2/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,40.74724442,-73.99336087,0.06030303660714624,36061009500.0,40.747587939733336,-73.9940201005,NEW YORK,MANHATTAN,3299.0,1390.0,1909.0,4.2,72.9,3.8,0.0,15.6,2438.0,145956.0,30975.0,84944.0,17324.0,13.7,6.7,64.0,5.7,27.6,0.4,2.3,2.2,1.7,39.3,37.8,5.5,13.6,22.1,1643.0,84.2,6.5,8.3,1.0,8.4,0.009082593087891985
MANHATTAN,40.802762,-73.953542,0,0,10,0,0,0,0,0.3793103448275862,NEW YORK,10/1/2015,,10/1/2015,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,MANHATTAN,40.80254152,-73.95302728,0.0497955746120635,36061021800.0,40.802613065333325,-73.95180904520001,NEW YORK,MANHATTAN,7569.0,3777.0,3792.0,16.8,19.0,59.2,0.0,3.1,5145.0,47155.0,9711.0,27843.0,5584.0,39.0,55.1,49.0,26.9,15.8,0.3,7.9,5.1,0.6,75.6,9.1,2.7,6.9,34.4,3211.0,84.6,9.2,6.2,0.0,12.5,0.14684704304294083
BROOKLYN,40.698786,-73.93289200000002,0,0,2,0,0,0,0,0.25,KINGS,12/8/2015,12/8/2015,12/10/2015,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.69889522,-73.93267369,0.022056896015311925,36047039100.0,40.700100502533324,-73.93386934673333,KINGS,BROOKLYN,3086.0,1491.0,1595.0,65.7,16.3,12.2,0.0,3.2,1671.0,35542.0,15145.0,16392.0,3013.0,38.7,57.2,33.1,44.4,13.2,1.5,7.8,8.6,0.4,75.8,9.6,0.9,4.7,36.8,1376.0,82.8,11.8,5.4,0.0,18.0,0.16784091584212632
BRONX,40.84283,-73.893493,0,0,11,0,0,0,0,0.3090909090909091,BRONX,12/15/2015,12/15/2015,12/15/2015,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BRONX,40.84287120000001,-73.89347655,0.00478715710737248,36005036901.0,40.8440703518,-73.89218592965,BRONX,BRONX,2276.0,989.0,1287.0,76.5,0.4,19.0,0.0,3.5,1159.0,14821.0,6413.0,9397.0,1492.0,53.3,70.6,15.3,38.8,38.3,3.2,4.5,13.2,1.5,65.1,11.5,2.2,6.5,47.7,627.0,85.3,6.9,7.8,0.0,20.7,0.17643848665687692
BROOKLYN,40.6936,-73.98247099999998,0,0,29,0,0,0,9,0.06363636363636363,KINGS,9/8/2015,9/8/2015,9/8/2015,FELONY ASSAULT,COMPLETED,FELONY,BROOKLYN,40.69362167,-73.98251182,0.004202504109065597,36047001500.0,40.693693467325,-73.98241206029999,KINGS,BROOKLYN,5962.0,2875.0,3087.0,23.9,31.2,24.6,0.0,17.9,4027.0,90616.0,12611.0,50871.0,4987.0,26.3,44.8,62.6,11.5,21.5,1.4,3.0,9.0,1.2,70.9,9.7,2.9,6.3,33.5,3368.0,82.3,11.2,6.3,0.2,11.0,0.011523539752410779
MANHATTAN,40.758797,-73.996087,0,0,120,0,0,0,21,0.2307692307692308,NEW YORK,12/14/2014,12/14/2014,12/14/2014,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,40.75866819,-73.99617885,0.016283852684572723,36061011500.0,40.75701005025,-73.9934924623,NEW YORK,MANHATTAN,3035.0,1808.0,1227.0,23.5,40.5,9.9,0.0,23.0,2151.0,86741.0,14531.0,80989.0,14828.0,18.8,8.0,56.3,12.9,22.7,5.1,3.0,4.3,0.1,45.0,42.7,1.9,6.1,30.2,2051.0,83.9,5.6,10.5,0.0,7.7,0.2954525426191718
BRONX,40.837941,-73.89525400000002,60,0,0,0,0,0,60,0.0,BRONX,12/28/2015,12/28/2015,12/28/2015,ROBBERY,COMPLETED,FELONY,BRONX,40.83935479,-73.89600476,0.16947190932405204,36005016300.0,40.83872544541817,-73.89434444952725,BRONX,BRONX,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.11606735713724571
BROOKLYN,40.713537,-73.967297,0,0,104,0,0,0,40,0.15134099616858238,KINGS,7/26/2014,,7/26/2014,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.71361945,-73.96727702,0.009324322311156298,36047055100.0,40.714422110566666,-73.9644723618,KINGS,BROOKLYN,6138.0,2989.0,3149.0,55.2,37.6,2.5,0.0,2.7,4231.0,63613.0,10517.0,33496.0,4709.0,13.8,18.1,51.0,13.2,26.5,6.2,3.1,11.4,1.4,64.7,11.6,6.3,4.5,32.7,3455.0,82.4,7.4,9.4,0.9,10.7,0.2576916125100587
BROOKLYN,40.694175,-73.943178,0,0,2,0,0,0,0,0.25,KINGS,3/9/2015,3/9/2015,3/9/2015,BURGLARY,COMPLETED,FELONY,BROOKLYN,40.69419909,-73.9431723,0.002722304575435913,36047025901.0,40.694824120599996,-73.94600502515,KINGS,BROOKLYN,1914.0,989.0,925.0,32.5,23.1,42.2,0.0,0.6,1255.0,41289.0,9946.0,20991.0,3175.0,27.1,33.0,29.8,25.0,27.6,3.5,14.1,9.3,1.1,69.8,4.9,11.8,3.0,39.4,923.0,87.9,5.6,6.5,0.0,15.7,0.2491076564328212
BROOKLYN,40.708525,-73.951628,0,0,18,3,0,1,0,2.5,KINGS,11/5/2015,11/5/2015,11/5/2015,DANGEROUS DRUGS,COMPLETED,FELONY,BROOKLYN,40.70843445,-73.95133342,0.026802335897709816,36047052700.0,40.707826633175,-73.953128140675,KINGS,BROOKLYN,6705.0,3397.0,3308.0,70.5,19.0,3.6,0.0,3.9,4265.0,32022.0,7106.0,20287.0,2581.0,38.3,67.3,40.4,28.5,22.9,2.3,5.9,5.2,2.1,70.2,11.3,5.2,5.9,32.4,3120.0,83.3,8.8,7.9,0.0,14.1,0.1484353077347267
MANHATTAN,40.757343,-73.997831,0,0,46,0,0,0,15,0.16444444444444445,NEW YORK,12/20/2015,12/20/2015,12/20/2015,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,40.75734252,-73.99783571,0.00040041423082076016,36061011500.0,40.75701005025,-73.9934924623,NEW YORK,MANHATTAN,3035.0,1808.0,1227.0,23.5,40.5,9.9,0.0,23.0,2151.0,86741.0,14531.0,80989.0,14828.0,18.8,8.0,56.3,12.9,22.7,5.1,3.0,4.3,0.1,45.0,42.7,1.9,6.1,30.2,2051.0,83.9,5.6,10.5,0.0,7.7,0.36741353932533216
BROOKLYN,40.70541400000001,-73.93162,0,6,0,0,0,0,0,1.0,KINGS,9/27/2015,9/28/2015,9/29/2015,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,40.7053146,-73.93160322,0.011146411654882286,36047045300.0,40.70613065327501,-73.929384422125,KINGS,BROOKLYN,2262.0,1351.0,911.0,51.1,24.3,21.6,0.0,2.7,1406.0,55536.0,11079.0,23660.0,4676.0,43.0,60.9,38.0,28.6,18.9,3.0,11.4,3.0,4.5,70.6,6.3,8.9,6.8,37.2,1152.0,88.2,3.0,8.8,0.0,18.6,0.20466509288952836
BROOKLYN,40.70825,-73.948944,0,1,5,0,0,0,0,1.5,KINGS,9/2/2014,9/2/2014,9/2/2014,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BROOKLYN,40.70831515,-73.94842274,0.04454431278523664,36047051100.0,40.70726130655,-73.9475879397,KINGS,BROOKLYN,3798.0,1774.0,2024.0,41.8,34.9,6.7,0.0,15.9,2732.0,31047.0,10042.0,26421.0,3750.0,29.2,56.7,37.0,28.7,26.2,3.8,4.3,7.9,0.0,80.1,5.3,4.2,2.6,40.8,1963.0,85.5,8.0,6.5,0.0,8.4,0.15864231228886916
BROOKLYN,40.722437,-73.947346,0,0,4,0,0,0,0,2.5,KINGS,4/1/2015,9/14/2015,9/15/2015,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,40.7224447,-73.94735476,0.0011308665117294669,36047049900.0,40.720829145749995,-73.9475879397,KINGS,BROOKLYN,1728.0,939.0,789.0,18.7,73.4,0.3,0.0,5.7,1244.0,70031.0,8605.0,43567.0,6187.0,6.3,0.0,48.6,16.7,16.9,7.6,10.2,10.8,2.5,62.9,13.2,5.1,5.5,36.0,1075.0,84.6,4.9,10.5,0.0,10.4,0.18000057457350485
BROOKLYN,40.708862,-73.95022800000002,0,0,4,0,0,0,0,1.0,KINGS,6/22/2015,6/22/2015,6/22/2015,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,BROOKLYN,40.70881024,-73.95076325,0.04549586726083337,36047052700.0,40.707826633175,-73.953128140675,KINGS,BROOKLYN,6705.0,3397.0,3308.0,70.5,19.0,3.6,0.0,3.9,4265.0,32022.0,7106.0,20287.0,2581.0,38.3,67.3,40.4,28.5,22.9,2.3,5.9,5.2,2.1,70.2,11.3,5.2,5.9,32.4,3120.0,83.3,8.8,7.9,0.0,14.1,0.27029166188333503
BROOKLYN,40.707299,-73.94136,0,1,3,0,0,0,0,2.25,KINGS,9/13/2014,9/14/2014,9/14/2014,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,40.70713432,-73.94145884,0.02012411436766218,36047049300.0,40.708391959800004,-73.9412562814,KINGS,BROOKLYN,7398.0,3311.0,4087.0,63.6,19.2,9.3,0.0,3.4,4838.0,30613.0,8494.0,22531.0,4881.0,29.6,35.3,40.6,22.8,20.7,3.9,12.0,9.0,1.8,69.0,8.5,6.2,5.5,35.2,3582.0,76.2,13.8,10.0,0.0,10.8,0.12188388091868241
BROOKLYN,40.667549,-73.886052,0,1,5,0,0,0,2,1.1666666666666667,KINGS,11/24/2015,11/24/2015,11/24/2015,INTOXICATED & IMPAIRED DRIVING,COMPLETED,MISDEMEANOR,BROOKLYN,40.66752977,-73.88618309999998,0.011265595925032781,36047112400.0,40.66655778895,-73.88585427135,KINGS,BROOKLYN,3399.0,1517.0,1882.0,15.3,0.1,82.6,0.0,0.0,2253.0,40707.0,14455.0,20695.0,4327.0,34.8,36.3,29.0,36.4,22.7,6.9,5.1,20.1,1.7,52.9,6.9,5.1,13.3,54.2,1443.0,74.5,18.0,6.1,1.4,6.4,0.11150717525902008
BROOKLYN,40.70051,-73.943768,0,1,3,0,0,0,0,1.0,KINGS,11/19/2015,11/19/2015,11/22/2015,MISCELLANEOUS PENAL LAW,COMPLETED,FELONY,BROOKLYN,40.70058342,-73.94315964,0.05194678602550807,36047050700.0,40.7016080402,-73.94600502515,KINGS,BROOKLYN,2417.0,1394.0,1023.0,19.6,69.9,5.9,0.0,0.9,943.0,30625.0,7489.0,10017.0,2314.0,52.1,61.0,28.0,12.5,46.4,1.4,11.7,7.4,7.3,31.2,45.3,5.1,3.6,26.2,640.0,89.8,10.2,0.0,0.0,11.6,0.224725559266466
BROOKLYN,40.671851,-73.904949,0,0,8,0,0,0,7,0.125,KINGS,1/8/2014,1/8/2014,1/21/2014,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,40.67186437,-73.90497544,0.0026808496353913957,36047090800.0,40.67175879396,-73.90453266334,KINGS,BROOKLYN,5679.0,1968.0,3711.0,30.6,1.4,67.5,0.0,0.5,3305.0,12863.0,3274.0,15470.0,9872.0,62.1,69.6,8.8,35.7,38.0,4.7,12.8,6.3,0.5,83.3,8.3,0.0,1.6,44.1,1267.0,79.9,18.5,1.6,0.0,21.4,0.03659010804539857
BROOKLYN,40.692375,-73.92168000000002,0,2,4,0,0,0,0,3.333333333333333,KINGS,12/29/2015,12/29/2015,12/29/2015,GRAND LARCENY OF MOTOR VEHICLE,COMPLETED,FELONY,BROOKLYN,40.69235574,-73.92171793,0.003849977241332497,36047039500.0,40.693316582933335,-73.92437185929998,KINGS,BROOKLYN,3789.0,2091.0,1698.0,49.7,11.7,30.5,0.0,7.8,2020.0,27870.0,9248.0,14690.0,2520.0,39.6,52.0,24.4,29.6,20.7,14.0,11.4,12.0,4.0,74.9,5.5,1.5,2.1,44.1,1480.0,89.4,6.1,4.5,0.0,22.8,0.2500148956914437
